epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,0.870912,1e-05,1,1,0.13128,1.667e-05,1.667e-05,1.667e-05
2,1.7701,1e-05,0.75,1,0.29655,4.95149e-05,4.95149e-05,4.95149e-05
3,2.66783,0.00033,1,1,0.18503,8.16997e-05,8.16997e-05,8.16997e-05
4,3.5605,0,0.75,1,0.41089,0.000113224,0.000113224,0.000113224
5,4.45752,0,0.75,1,1.60229,0.000144089,0.000144089,0.000144089
6,5.35485,0.98257,0.75,1,1.91442,0.000174293,0.000174293,0.000174293
7,6.25464,0.44394,0.75,1,1.47562,0.000203837,0.000203837,0.000203837
8,7.15226,0,0.75,1,1.18779,0.000232722,0.000232722,0.000232722
9,8.04411,0,0.75,1,1.43873,0.000260946,0.000260946,0.000260946
10,8.93837,0,0.75,1,1.44932,0.000288509,0.000288509,0.000288509
11,9.83383,0.36912,0.75,1,2.06755,0.000315413,0.000315413,0.000315413
12,10.727,0,0.5,1,1.96883,0.000341657,0.000341657,0.000341657
13,11.6197,0,0.5,1,1.70577,0.00036724,0.00036724,0.00036724
14,12.49,0.00059,0.5,1,2.25662,0.000392163,0.000392163,0.000392163
15,13.3752,0,0.5,1,1.99407,0.000416427,0.000416427,0.000416427
16,14.2524,0,0.5,1,1.80333,0.00044003,0.00044003,0.00044003
17,15.1195,0,0.75,1,1.81182,0.000462973,0.000462973,0.000462973
18,15.9962,1e-05,0.75,1,2.02281,0.000485255,0.000485255,0.000485255
19,16.8695,0.00214,0.5,1,2.32475,0.000506878,0.000506878,0.000506878
20,17.7371,0.0054,0.5,1,2.91547,0.000527841,0.000527841,0.000527841
21,18.6028,2e-05,0.5,1,2.13928,0.000548143,0.000548143,0.000548143
22,19.4735,3e-05,0.5,1,2.64519,0.000567785,0.000567785,0.000567785
23,20.3395,6e-05,0.75,1,1.87105,0.000586767,0.000586767,0.000586767
24,21.2083,0,0.5,1,2.2752,0.000605089,0.000605089,0.000605089
25,22.0778,0.00033,0.75,1,2.05008,0.000622751,0.000622751,0.000622751
26,22.9492,1e-05,0.5,1,2.67002,0.000639753,0.000639753,0.000639753
27,23.8198,0,0.5,1,2.33764,0.000656095,0.000656095,0.000656095
28,24.6835,0.00011,0.5,1,2.33764,0.000671776,0.000671776,0.000671776
29,25.5466,1e-05,0.5,1,2.90409,0.000686797,0.000686797,0.000686797
30,26.4175,0.06834,0.5,1,3.12344,0.000701159,0.000701159,0.000701159
31,27.2763,0.58402,0.5,1,3.12344,0.00071486,0.00071486,0.00071486
32,28.1417,0,0.5,1,3.65817,0.000727901,0.000727901,0.000727901
33,29.001,0,0.5,1,4.09819,0.000740281,0.000740281,0.000740281
34,29.8577,0,0.5,1,4.09819,0.000752002,0.000752002,0.000752002
35,30.7284,0.0431,0.5,1,3.97776,0.000763063,0.000763063,0.000763063
36,31.5978,6e-05,0.5,1,3.45003,0.000773463,0.000773463,0.000773463
37,32.46,0.00255,0.5,1,3.45003,0.000783203,0.000783203,0.000783203
38,33.3279,0,0.5,1,4.61667,0.000792283,0.000792283,0.000792283
39,34.1936,2e-05,0.5,1,4.39221,0.000800703,0.000800703,0.000800703
40,35.0559,6e-05,0.5,1,4.39221,0.000808463,0.000808463,0.000808463
41,35.9246,4e-05,0.5,1,4.16274,0.000815563,0.000815563,0.000815563
42,36.8021,0.42624,0.5,1,2.80141,0.000822003,0.000822003,0.000822003
43,37.6748,7e-05,0.5,1,2.80141,0.000827782,0.000827782,0.000827782
44,38.5501,0.00219,0.5,1,3.18004,0.000832902,0.000832902,0.000832902
45,39.4346,0.27274,0.5,1,3.18004,0.000837361,0.000837361,0.000837361
46,40.323,0.00575,0.5,1,3.08781,0.00084116,0.00084116,0.00084116
47,41.2212,0.0011,0.5,1,3.08781,0.000844299,0.000844299,0.000844299
48,42.1038,0.00215,0.5,1,3.19088,0.000846778,0.000846778,0.000846778
49,42.9985,0.031,0.5,1,3.19088,0.000848596,0.000848596,0.000848596
50,43.9548,0,0.5,1,2.83839,0.000849755,0.000849755,0.000849755
51,44.8452,0.0001,0.5,1,2.83839,0.000841835,0.000841835,0.000841835
52,45.7373,2e-05,0.5,1,2.21308,0.000825332,0.000825332,0.000825332
53,46.6257,0.0001,0.5,1,2.21308,0.000808828,0.000808828,0.000808828
54,47.527,0.00087,0.5,1,1.77016,0.000792325,0.000792325,0.000792325
55,48.4207,0.00023,0.5,1,1.77016,0.000775822,0.000775822,0.000775822
56,49.3203,1e-05,0.5,1,2.28082,0.000759318,0.000759318,0.000759318
57,50.2121,0.00035,0.5,1,2.28082,0.000742815,0.000742815,0.000742815
58,51.1106,0.00026,0.5,1,1.60819,0.000726312,0.000726312,0.000726312
59,51.9899,0.00083,0.5,1,1.60819,0.000709809,0.000709809,0.000709809
60,52.8801,0,0.5,1,1.82114,0.000693305,0.000693305,0.000693305
61,53.7595,0,0.5,1,1.82114,0.000676802,0.000676802,0.000676802
62,54.6472,0,0.5,1,1.44876,0.000660299,0.000660299,0.000660299
63,55.5344,0.00073,0.5,1,1.44876,0.000643795,0.000643795,0.000643795
64,56.4248,0.03565,0.5,1,1.75631,0.000627292,0.000627292,0.000627292
65,57.307,0.00267,0.5,1,1.75631,0.000610789,0.000610789,0.000610789
66,58.1974,0.00031,0.5,1,2.02201,0.000594286,0.000594286,0.000594286
67,59.0752,1e-05,0.5,1,2.02201,0.000577782,0.000577782,0.000577782
68,59.9644,7e-05,0.5,1,2.26766,0.000561279,0.000561279,0.000561279
69,60.8471,0.00014,0.5,1,2.26766,0.000544776,0.000544776,0.000544776
70,61.736,0,0.5,1,2.47412,0.000528272,0.000528272,0.000528272
71,62.6317,5e-05,0.5,1,2.47412,0.000511769,0.000511769,0.000511769
72,63.5235,0,0.5,1,2.39799,0.000495266,0.000495266,0.000495266
73,64.4127,0.00039,0.5,1,2.39799,0.000478762,0.000478762,0.000478762
74,65.3015,0.01033,0.5,1,2.00214,0.000462259,0.000462259,0.000462259
75,66.1898,0,0.5,1,2.00214,0.000445756,0.000445756,0.000445756
76,67.0772,0.04128,0.5,1,1.49849,0.000429253,0.000429253,0.000429253
77,67.9604,1e-05,0.5,1,1.49849,0.000412749,0.000412749,0.000412749
78,68.8473,0.00317,0.5,1,1.95519,0.000396246,0.000396246,0.000396246
79,69.7277,0.00065,0.5,1,1.95519,0.000379743,0.000379743,0.000379743
80,70.6227,0.0307,0.5,1,1.74066,0.000363239,0.000363239,0.000363239
81,71.506,2.05274,0.5,1,1.74066,0.000346736,0.000346736,0.000346736
82,72.3968,1e-05,0.5,1,1.76328,0.000330233,0.000330233,0.000330233
83,73.2874,0.14918,0.5,1,1.76328,0.000313729,0.000313729,0.000313729
84,74.177,8e-05,0.5,1,2.4203,0.000297226,0.000297226,0.000297226
85,75.0688,1e-05,0.5,1,2.4203,0.000280723,0.000280723,0.000280723
86,75.9666,0,0.5,1,1.88446,0.00026422,0.00026422,0.00026422
87,76.8512,0.00149,0.5,1,1.88446,0.000247716,0.000247716,0.000247716
88,77.7395,2e-05,0.5,1,1.4507,0.000231213,0.000231213,0.000231213
89,78.6212,0,0.5,1,1.4507,0.00021471,0.00021471,0.00021471
90,79.5162,0.00029,0.75,1,1.27743,0.000198206,0.000198206,0.000198206
91,80.402,0,0.75,1,1.27743,0.000181703,0.000181703,0.000181703
92,81.2936,6e-05,0.75,1,0.90937,0.0001652,0.0001652,0.0001652
93,82.1721,0.05804,0.75,1,0.90937,0.000148696,0.000148696,0.000148696
94,83.0676,0.00871,0.75,1,0.52456,0.000132193,0.000132193,0.000132193
95,83.9638,5e-05,0.75,1,0.52456,0.00011569,0.00011569,0.00011569
96,84.8735,1e-05,1,1,0.06725,9.91865e-05,9.91865e-05,9.91865e-05
97,85.7589,0.00623,1,1,0.06725,8.26832e-05,8.26832e-05,8.26832e-05
98,86.67,1e-05,1,1,0.02793,6.61799e-05,6.61799e-05,6.61799e-05
99,87.5548,0.00032,1,1,0.02793,4.96766e-05,4.96766e-05,4.96766e-05
100,88.4408,0.00049,0.75,1,0.23931,3.31733e-05,3.31733e-05,3.31733e-05
